"uuid","final_delta"
"dbe78364-4463-499e-a4f5-dc407512c251","1"
"4d4938ff-3471-4871-a65e-430d84205752","2"
"5307cd5a-862d-412c-850c-b4ab9efc2e33","2"
"f9cb487e-259f-457f-bfab-efaf8dda87eb","1"
"981a35f5-2120-4866-b3d2-54bf62e12e75","1"
"305b03b0-290d-4144-8406-b61910df4f96","2"
"9ed0fa04-2686-4fc4-93ae-c228c64cf634","2"
"b9350a26-ecc3-42d2-92f1-af93feb2dabb","1"
"b1579a38-73e9-4fe6-a01d-22884804e6df","3"
"33180078-7f4d-4ae2-bca6-e7e49a0c06d6","2"
"018f6f0b-222d-4f60-92b4-441639d8c865","2"
"2c593281-dd9a-4dfe-b86f-f8a640783c6a","1"
"6afba2f7-137c-4d3b-ac04-e71b2690fea1","1"
"442edf5b-efc2-4bd9-976d-ded4ec569a02","2"
"ddd8da73-3c34-4e5b-ac83-743c1badb0bd","0"
"f151bb22-4ae5-4dbd-a7e3-700826202618","1"
"50c1dcc2-2861-4dcc-b513-b3771c287463","0"
"f651851c-6627-46b6-9831-fae5f47efb90","2"
"868af186-7dc2-419d-a470-5e3700d515c5","2"
"5e8d1a92-f5ce-4037-8c0e-fe3f69e7abf2","1"
"edaa4cc9-7cf0-4f05-aa00-dd9aa11430e6","1"
"1ebf1d6f-9185-42df-a5dd-79eb01346c29","2"
"767e1f4f-b8a8-4ec9-8cfb-f0598041e7d8","2"
"b3e0e4ce-1d6e-4a14-a2a2-fa81c95841fe","2"
"6f7a2994-36a8-4f10-b35c-f7403b5023ae","1"
"a3811953-e85c-4fe2-b32c-c80b2bf374f0","2"
"e3bfb0d4-2472-45d9-b4ce-1f3b884b2fb5","1"
"b803ead7-35c1-493b-aad0-5bf67f716aa3","1"
"2f906a1f-7401-4eeb-be95-b806caeba59d","0"
"d026b13d-3c57-4f2f-804c-d2859ab39c0e","2"
"d2fadcae-5ecb-42c7-87f9-a491ac46c41b","0"
"8c05b4a2-029a-4dc4-a02e-348ba33cfc37","1"
"ff9dfbeb-803b-46a5-90a4-452b9c17ee16","1"
"d28fffd8-2ccf-411c-84ab-575421b7ea22","1"
"bab5dbd2-edc1-4071-b53d-95a945516d66","2"
"655e0ebc-0348-40fe-b6c2-f57e6924996e","2"
"960e1b35-a093-4ce9-9270-72ee89650f6c","1"
"919bd880-4c15-4700-b0f7-5e9398dcea9d","2"
"5b9c7375-be6d-4d3d-9eb5-f3236651af89","1"
"85e61f98-e251-4597-9bb4-588ed1fbed49","3"
"ff1d4afb-9d22-4920-b60d-9e21c7797fd3","3"
"26101102-0d68-4b5c-af42-ec2a12ab7ec5","0"
"2576fb45-342b-43de-b7ea-c202c02f7fe0","1"
"6bc53268-cae5-4ac9-83de-d3be9b531cbc","1"
"f541605a-ceac-4d72-a903-7c513dc1e3ca","1"
"26d18764-8c67-44e6-ac98-7989470ff5b4","2"
"4b410227-0681-4e95-98b4-4afb0e5b8620","2"
"02910efd-67ab-43d2-9580-5e9ccbce5a4a","2"
"9660e229-d8a4-40e8-a944-ec2102035e0b","1"
"b7c97da9-489e-4d1b-ab5b-dc8a54132ad3","1"
"ddc0aa6b-26ec-40df-a605-169cb726ea79","2"
"a94cf826-a778-4836-afcc-24f514c2ddad","1"
"b1b7641d-0741-4a25-9fb7-4f5c5f9c1da0","1"
"b7f8935d-a58f-4ce9-8fb7-7194b872271b","1"
"37966c0b-5b3b-4b19-8215-a1e08d2c889b","1"
"837c03aa-0ba0-4f04-b6bb-4a808dba87c0","1"
"a644560e-81d9-40d1-a12b-7164767b6a10","2"
"f632c608-613c-490d-af06-a42bbc622b42","2"
"0b9e968b-10be-439f-ae52-ab3ba4ea1118","1"
"c7eccdd7-1b5a-4dc1-8c3d-24d7fb3e44de","0"
"7ab33e7d-afe2-4131-8178-25d3cbde3e8a","1"
"44affcd8-6957-44e3-b41e-e70b3e519a4f","1"
"ef30b3ca-62ee-456c-a49b-8cb38aae3c87","1"
"e378892b-afbb-4190-94ad-80739c150568","0"
"666dd6d6-54d2-4352-9ac4-19fa379226be","1"
"f1531d07-fc25-411d-8706-8245eb69c8f6","1"
"2f04d25a-23e6-497a-838c-b106dc1561f5","1"
"a6309b91-1897-425d-95b2-dc2989c91300","2"
"5a8f0698-7666-4064-aafe-461de2857429","2"
"59b3078b-0601-4c35-a8db-f129d186adbb","1"
"9aa7b6bc-c7b5-491f-82a9-e0e4cdebd3cb","1"
"0eb54b22-2e99-4359-b84a-aacb584a7f41","2"
"ae2f062a-a010-497b-baa1-fc1bb9780621","3"
"812c954b-b32c-4b40-b2f9-c4e7c596b67b","1"
"5175ec53-f3d5-4b9f-b18e-8b02406b95d2","1"
"6a029ed8-7248-4e56-ba3c-2138b90ad2aa","1"
"11b68456-88da-4dda-8359-8be2e9f3f23d","1"
"982f8e6a-2db7-4791-a086-2db029801316","2"
"07f4d75b-17d4-4b38-8a2d-1aa27976729f","1"
"b4acccf3-b72f-4b35-8fdf-c370b3dda465","2"
"dde45131-d941-4ded-a862-efbec8434174","1"
"589f7df6-95b7-4ece-aa43-88e245595e1d","1"
"45e17a11-3e42-469c-8617-60b35aa26396","1"
"995d3fbc-7dfc-4d41-8a25-62e967a06828","1"
"6d186927-4a96-41f3-b9cf-f87d6950efbf","2"
"e337ca39-b701-4624-b851-1b055a1231ca","1"
"155644d5-3fff-4697-b943-0ac77164cd8c","2"
"549e7ab8-513f-4dfb-840f-49f95f60aa85","1"
"cb734141-1196-4ae9-bda6-e2776f41162c","1"
"4ed3a618-eecb-447e-8a40-0f2a15fd1ee5","2"
"19c9413b-e140-4305-a846-cffae3218d7a","1"
"8a8aaf68-2cbf-40bf-828f-615dc47a67e2","2"
"3873adfe-43b0-4a55-b919-10294a5a5f6c","2"
"a98fb31c-b625-4d43-a73a-a9dbcf0272b2","1"
"7d7ec582-fb9d-4190-9730-cc44a0d856d4","2"
"d1d8c935-8583-40cd-a401-1f0501a93ba7","3"
"17448deb-7776-4f12-b7c2-20429efec5bd","1"
"7d669ae2-61c8-487e-b654-4a65c2942c38","1"
"d69a1e64-c99e-498d-8686-9419dbe74913","1"
"9073cb31-cad3-4a7a-9e23-6f5aa31c0d05","1"
"8f482472-9216-44b8-b027-cfd6a0e52ad3","1"
"3b05b043-cbe3-4521-a221-b2480c09c9dd","0"
"55df95ed-8e0c-4627-bfdf-80809e64f540","1"
"4ab992aa-25ba-4201-8948-b26c0d710241","2"
"3424bd9d-2536-4c5e-8b52-8b62e0766692","2"
"d98c2787-5e0c-43d5-ba09-7b3d4c27f21c","1"
"ae3055b1-e3cc-4ff6-b3a1-9903238ed68f","2"
"82cc9bb0-14d9-4a00-91bd-ef9b24f3c7bf","1"
"f978aed6-5b5e-4bed-b45d-6f865de11c73","2"
"d3f3bae3-1fb9-4d76-8ba2-8380de0d767e","0"
"fe3b732f-a494-4d6b-a3e2-a0087ef6dd9a","1"
"b9cf07f0-9b48-4d2e-957f-6c6de500838a","1"
"d6453a24-0f60-43e6-83b0-03e26552489e","2"
"36ab0cc9-c78a-4329-92bf-d6b15f405581","1"
"e984ec56-6a93-4de9-90d3-5eddd77f20be","3"
"3a5c8a33-9a31-400a-8a84-05b7397f8e57","1"
"d471ba03-2b49-4a55-b7e0-d553c6e2b3d1","2"
"704bfd8f-0021-4cb0-a78f-16861340bc78","1"
"f15f18cc-ef55-43b7-9e6e-1c66215237a0","1"
"e366eb1a-6dbb-4bac-983d-0ec55582396f","1"
"7ac637c9-61b5-41a5-86de-1c2f4762f082","2"
"face3c86-9843-434f-86c1-0677a093e69f","2"
"c8baebf5-22aa-48ba-ab06-968aa493205c","1"
"82db5bc2-5a69-47ed-9b0d-273d9c5bde8c","2"
"4d5164b9-935a-41ec-9812-c56799ef52ac","2"
"c9424d80-119d-44af-8fbb-7ab22a8a55bd","2"
"dcdef26f-7532-49b9-b475-3b6aae646f8d","1"
"a500d74f-fb84-4d90-901d-cb43b84eb63f","2"
"3a5b8d03-5141-4bbc-8dc7-783c3b931a6b","1"
"eeabaae8-053f-4058-bfb7-01cbed09acc6","2"
"cf762085-4b30-451a-af56-f66c6dcf29b4","1"
"a95f8111-97e3-4214-84a5-5fbf38a79a85","0"
"d4c883c3-b4b3-40e4-91d4-f9c0d9fc3d83","2"
"a9380c23-9006-4efc-84f1-7102b00dd17f","1"
"2501d2c5-4b28-4ee7-9f37-fafc02be61b2","1"
"bbe5dc0b-3059-4146-8231-5720df9fb6af","1"
"70a75a75-e155-49d0-93e8-6d722fa465e6","1"
"f0f7cdf3-e0f4-415b-83cf-a6de053b1adf","2"
"22eeb40e-ccc8-4016-968f-d68332c26f98","1"
"52b0241b-226d-4e96-bdd8-c52e30908f97","2"
"3fb900f3-9209-4eb2-9290-922bac744db1","0"
"965f263d-6957-43fa-a700-1ba381be89fe","1"
"a65ac527-1af1-4bf5-ae02-7815ca433e27","1"
"934d3763-cfae-4d0a-9961-60a1e401f05f","2"
"a8b98fca-31d0-45ec-a36e-1aa786725d03","1"
"850664df-b098-43e3-8926-52ae78ac2e1d","2"
"e75f0c0a-1825-424a-9a7d-9776c3eb53b6","1"
"8a59a616-60f5-4c1b-8f76-e489851d8059","3"
"fd54ffe4-db46-4b56-9705-ec5040a47722","2"
"cd2c60a3-54a0-4fef-aa50-bf67149376ae","2"
"4dbdb083-6c3c-40c0-9983-d44f796d6216","1"
"fb0692f3-9e2d-4551-be0e-2f679600ff52","2"
"5d997600-7d0a-42a8-bf66-f6cd1fd99a3f","1"
"edb25ad4-e899-4bc8-9d73-9541359594d4","1"
"1ee4fc81-d053-4405-b0d5-c2dd66bf722f","1"
"e2cd1457-18f3-4625-83dd-a46bfbe879e3","1"
"4d0d45b0-a747-45fc-824b-76644bab6120","1"
"dcc77211-6018-45a3-aba3-17878c8180ac","1"
"cc259cc2-5031-4a6b-9d08-3603f92932ad","1"
"029d31fe-7f65-4450-aa87-69f857a12797","0"
"6a62e4fc-40df-4e84-a297-93634a7ce3f1","1"
"7be963ad-5dee-44cb-8e7f-1fe91df6ea7f","1"
"923c9c69-a44e-41e8-a8c8-984ddd0da80b","2"
"27453da4-6e79-4b0d-9082-0eefc499ccc5","1"
"b1bd58f1-9760-48ec-b250-e9e73581895a","2"
"6ffab0b8-1528-4bc3-b900-06187bbea559","1"
"6330624e-8959-476e-9425-277797ff39a7","2"
"7f6f76a6-0b09-47c8-a25e-b2d26ad9f558","1"
"7be9bf76-8ef0-4dfd-8ba6-ee694746075b","2"
"4809ac13-d3d6-4e89-a17a-12cc7b4d5699","2"
"4fe8dca0-99c3-48be-8f98-cd66f82f48bc","1"
"8e9c785f-b607-4030-97d2-af335d7e6bb4","2"
"f0afa0cc-be3a-44ed-84c9-8d7b5a3532d3","1"
"eecaf7af-5c30-4853-81d1-80d4e90f2558","2"
"b29ee554-c546-4d6a-a642-93064f8af3de","2"
"a88c8495-af2a-403e-986d-7013d931985e","1"
"940af00f-c8e4-4466-bae9-d96a4cf96377","1"
"d25e5f84-eb9d-4fb8-b849-6a9ecc48f25d","2"
"156e3641-2f02-4843-b643-7abe84604fd7","1"
"f87e74d4-6692-4a88-b43a-407e1a65fbee","1"
"08aaa496-56c0-4692-8f3d-72301cc7511b","2"
"ef9c766e-4088-426f-99db-5a1774ac3c7b","2"
"4c2065fb-f637-46b4-a1f9-fafb747f3c33","1"
"32c5d2cc-f273-4b49-8f2b-64f62064b18d","1"
"3487f8de-081b-4d58-8525-54f7527d2e4e","1"
"b83e69c3-e965-4c1e-8224-7a79a3c8219e","1"
"57eab58b-cc08-4200-9d19-a3b1496c806b","2"
"fda91341-e137-4bdb-b3b4-fa6487daacd6","2"
"67ae9537-de32-499c-9730-52f02a4c3542","2"
"6f47c9d1-8e98-4a4d-8ee5-1dcc01716f08","1"
"640fca6f-26ae-4598-ae19-4cf5ed91886e","2"
"33fe2968-12c6-4843-8eb3-b737eb045ca6","1"
"694eb46f-07f1-49bc-8428-c2d196b2babe","1"
"906005f0-7ee5-4708-92b8-656027b74086","1"
"14d175c7-a287-46ae-9bf2-cba36b377ca7","1"
"efc42af3-e1bd-48b4-8937-8688513472a6","2"
"9bdce774-be8b-4879-8fad-effe987f1876","1"
"fb163a2e-c2f7-4196-abe5-24076b5cf0e2","1"
"de73ad09-3d53-498c-bb6c-4f6347b42e58","2"
"18eb7ff6-fb77-4881-a3ba-e7786e2ef002","1"
"cf920bf8-9171-419b-8a27-6eb9a16cef89","1"
"c768d8da-ce3e-45dd-985f-ebe16a7e9130","0"
"dd2e7a12-b284-411c-bcec-604599b558f0","1"
"42fdaab7-5309-4b7f-8981-da770bb2b8ed","2"
"1bcc4ded-b599-43bd-bc3b-a2ce25f4f67a","1"
"8fee861e-4ed2-434f-a2a2-fc8ba7829214","2"
"26632519-7414-4f22-912d-4559b2c7e553","1"
"a74d7e5c-d8a9-4ddb-a04a-dbdd9c361221","2"
"a1e1f75b-f88e-4623-a38f-f752a2569189","1"
"f8932f89-3bd2-4709-a9f1-e878c56cc467","1"
"8f3cbc26-bef9-42a6-81bf-1d1fcf03d591","2"
"06d5f3de-34c8-4010-8f6c-dec90cbe6fde","2"
"a38d2ddc-fd23-4a6b-a4f6-ccb960813b51","1"
"acc9551c-e964-4199-9e47-c80de5966814","2"
